Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
G1 1QF,Yes,55.859679,-4.240366,259875,665213,NS598652,1/1/1980 12:00:00 AM,,22,0,0,"High Street",0.0,"",""
G20 7SL,Yes,55.884454,-4.265841,258371,668021,NS583680,1/1/1980 12:00:00 AM,,59,35,17,"Possilpark and Parkhouse",0.8,"",""
G20 7SN,Yes,55.884612,-4.263628,258510,668034,NS585680,6/1/2003 12:00:00 AM,,57,62,22,"Possilpark and Parkhouse",0.7,"",""
G20 7SX,Yes,55.883896,-4.268815,258183,667965,NS581679,10/1/2015 12:00:00 AM,,58,,,"Possilpark and Parkhouse",0.9,"",""
G20 8BQ,No,55.890598,-4.267975,258260,668709,NS582687,8/1/1973 12:00:00 AM,8/1/1978 12:00:00 AM,53,,,"Possilpark and Parkhouse",0.6,"",""
G20 8BS,No,55.890794,-4.262229,258620,668719,NS586687,8/1/1973 12:00:00 AM,8/1/1978 12:00:00 AM,52,,,"Possilpark and Parkhouse",0.2,"",""
G20 8BT,No,55.890884,-4.262234,258620,668729,NS586687,8/1/1973 12:00:00 AM,8/1/1978 12:00:00 AM,53,,,"Possilpark and Parkhouse",0.2,"",""
G20 9AF,Yes,55.887796,-4.259754,258764,668381,NS587683,8/1/2016 12:00:00 AM,,47,,,"Possilpark and Parkhouse",0.3,"",""
G20 9LL,Yes,55.889094,-4.264257,258487,668534,NS584685,6/1/1998 12:00:00 AM,,53,21,11,"Possilpark and Parkhouse",0.4,"",""
G20 9LN,Yes,55.889664,-4.264034,258503,668597,NS585685,6/1/1998 12:00:00 AM,,51,50,28,"Possilpark and Parkhouse",0.3,"",""
G20 9NA,Yes,55.889766,-4.266791,258331,668614,NS583686,6/1/1997 12:00:00 AM,,52,54,26,"Possilpark and Parkhouse",0.5,"",""
G20 9NE,Yes,55.889169,-4.267028,258314,668548,NS583685,6/1/1997 12:00:00 AM,,55,27,10,"Possilpark and Parkhouse",0.5,"",""
G20 9NF,Yes,55.889024,-4.265596,258403,668529,NS584685,1/1/1980 12:00:00 AM,,55,23,8,"Possilpark and Parkhouse",0.5,"",""
G20 9NG,No,55.889261,-4.264458,258475,668553,NS584685,1/1/1980 12:00:00 AM,6/1/1999 12:00:00 AM,53,,,"Possilpark and Parkhouse",0.4,"",""
G20 9NH,No,55.88975,-4.265734,258397,668610,NS583686,1/1/1998 12:00:00 AM,7/1/1998 12:00:00 AM,52,,,"Possilpark and Parkhouse",0.5,"",""
G20 9NJ,Yes,55.890365,-4.267961,258260,668683,NS582686,6/1/1997 12:00:00 AM,,53,64,21,"Possilpark and Parkhouse",0.6,"",""
G20 9NL,Yes,55.890574,-4.268325,258238,668707,NS582687,6/1/1997 12:00:00 AM,,53,44,23,"Possilpark and Parkhouse",0.6,"",""
G20 9NP,No,55.89036,-4.266761,258335,668680,NS583686,1/1/1980 12:00:00 AM,12/1/1998 12:00:00 AM,51,,,"Possilpark and Parkhouse",0.5,"",""
G20 9NQ,No,55.888951,-4.265176,258429,668520,NS584685,1/1/1980 12:00:00 AM,12/1/1999 12:00:00 AM,56,,,"Possilpark and Parkhouse",0.4,"",""
G20 9NR,No,55.890549,-4.266261,258367,668700,NS583687,1/1/1980 12:00:00 AM,6/1/1998 12:00:00 AM,50,,,"Possilpark and Parkhouse",0.5,"",""
G20 9NS,No,55.890024,-4.264039,258504,668637,NS585686,1/1/1980 12:00:00 AM,6/1/1998 12:00:00 AM,50,,,"Possilpark and Parkhouse",0.3,"",""
G20 9NT,No,55.889659,-4.263826,258516,668596,NS585685,1/1/1980 12:00:00 AM,6/1/1998 12:00:00 AM,51,,,"Possilpark and Parkhouse",0.3,"",""
G20 9NU,Yes,55.889519,-4.263146,258558,668579,NS585685,1/1/1980 12:00:00 AM,,51,164,28,"Possilpark and Parkhouse",0.3,"",""
G20 9NX,No,55.889263,-4.263867,258512,668552,NS585685,1/1/1980 12:00:00 AM,6/1/1999 12:00:00 AM,52,,,"Possilpark and Parkhouse",0.3,"",""
G20 9NZ,Yes,55.888385,-4.261737,258642,668450,NS586684,3/1/2005 12:00:00 AM,,53,74,23,"Possilpark and Parkhouse",0.3,"",""
G20 9PA,No,55.888022,-4.259957,258752,668406,NS587684,1/1/1980 12:00:00 AM,4/1/2009 12:00:00 AM,50,,,"Possilpark and Parkhouse",0.3,"",""
G20 9PB,No,55.888022,-4.259957,258752,668406,NS587684,1/1/1980 12:00:00 AM,4/1/2009 12:00:00 AM,50,,,"Possilpark and Parkhouse",0.3,"",""
G20 9PD,No,55.886435,-4.257833,258879,668225,NS588682,1/1/1980 12:00:00 AM,5/1/2009 12:00:00 AM,50,,,"Possilpark and Parkhouse",0.4,"",""
G20 9PE,Yes,55.887041,-4.259564,258773,668296,NS587682,1/1/1980 12:00:00 AM,,50,16,10,"Possilpark and Parkhouse",0.4,"",""
G20 9PF,Yes,55.887481,-4.260565,258712,668347,NS587683,1/1/2004 12:00:00 AM,,52,73,47,"Possilpark and Parkhouse",0.3,"",""
G20 9PH,Yes,55.889732,-4.265733,258397,668608,NS583686,6/1/2002 12:00:00 AM,,52,62,22,"Possilpark and Parkhouse",0.5,"",""
G20 9PJ,Yes,55.890695,-4.266621,258345,668717,NS583687,6/1/2002 12:00:00 AM,,50,71,29,"Possilpark and Parkhouse",0.5,"",""
G20 9PL,Yes,55.891152,-4.268663,258219,668772,NS582687,12/1/2001 12:00:00 AM,,52,24,9,"Possilpark and Parkhouse",0.6,"",""
G20 9PN,Yes,55.890342,-4.264825,258456,668674,NS584686,6/1/2002 12:00:00 AM,,50,68,24,"Possilpark and Parkhouse",0.4,"",""
G21 1AA,Yes,55.874962,-4.224027,260952,666880,NS609668,2/1/1994 12:00:00 AM,,59,,,"Barnhill",0.3,"",""
G21 1AB,Yes,55.87339,-4.240085,259942,666738,NS599667,10/1/2019 12:00:00 AM,,61,,,"Springburn",1.1,"",""
G21 1AD,No,55.879511,-4.238357,260072,667415,NS600674,12/1/1996 12:00:00 AM,12/1/1998 12:00:00 AM,64,,,"Springburn",0.6,"",""
G21 1AE,Yes,55.880571,-4.236118,260216,667529,NS602675,2/1/1986 12:00:00 AM,,62,18,12,"Springburn",0.4,"",""
G21 1AF,Yes,55.880152,-4.23622,260208,667482,NS602674,1/1/1980 12:00:00 AM,,63,49,33,"Springburn",0.4,"",""
G21 1AG,Yes,55.879823,-4.236505,260189,667446,NS601674,1/1/1980 12:00:00 AM,,63,14,8,"Springburn",0.4,"",""
G21 1AJ,Yes,55.873236,-4.24014,259938,666721,NS599667,10/1/2019 12:00:00 AM,,64,,,"Springburn",1.1,"",""
G21 1AL,Yes,55.873579,-4.225198,260874,666729,NS608667,7/1/2009 12:00:00 AM,,60,0,0,"Barnhill",0.5,"",""
G21 1AN,No,55.88003,-4.2365,260190,667469,NS601674,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,63,,,"Springburn",0.4,"",""
G21 1AP,No,55.880728,-4.23766,260120,667549,NS601675,8/1/1973 12:00:00 AM,12/1/1979 12:00:00 AM,62,,,"Springburn",0.5,"",""
G21 1AQ,No,55.88012,-4.236506,260190,667479,NS601674,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,63,,,"Springburn",0.4,"",""
G21 1AR,No,55.880209,-4.236511,260190,667489,NS601674,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,63,,,"Springburn",0.4,"",""
G21 1AS,No,55.880299,-4.236516,260190,667499,NS601674,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,62,,,"Springburn",0.4,"",""
G21 1AT,No,55.880806,-4.238304,260080,667559,NS600675,12/1/1981 12:00:00 AM,8/1/1983 12:00:00 AM,62,,,"Springburn",0.5,"",""
G21 1AU,No,55.880389,-4.236521,260190,667509,NS601675,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,62,,,"Springburn",0.4,"",""
G21 1AW,Yes,55.880845,-4.237123,260154,667561,NS601675,2/1/1986 12:00:00 AM,,62,42,19,"Springburn",0.4,"",""
G21 1AY,Yes,55.881859,-4.23675,260181,667673,NS601676,10/1/1994 12:00:00 AM,,58,38,22,"Springburn",0.4,"",""
G21 1AZ,Yes,55.875875,-4.224255,260941,666982,NS609669,2/1/1994 12:00:00 AM,,57,,,"Barnhill",0.2,"",""
G21 1BA,Yes,55.880269,-4.236178,260211,667495,NS602674,6/1/1982 12:00:00 AM,,62,20,17,"Springburn",0.4,"",""
G21 1BG,Yes,55.881193,-4.237255,260147,667600,NS601676,6/1/1982 12:00:00 AM,,60,69,37,"Springburn",0.4,"",""
G21 1BJ,No,55.880438,-4.233806,260360,667509,NS603675,8/1/1973 12:00:00 AM,7/1/1981 12:00:00 AM,63,,,"Springburn",0.3,"",""
G21 1BN,No,55.881073,-4.233523,260380,667579,NS603675,8/1/1973 12:00:00 AM,7/1/1981 12:00:00 AM,62,,,"Springburn",0.2,"",""
G21 1BP,No,55.881498,-4.234826,260300,667629,NS603676,8/1/1973 12:00:00 AM,8/1/1982 12:00:00 AM,61,,,"Springburn",0.3,"",""
G21 1BS,No,55.880962,-4.234635,260310,667569,NS603675,8/1/1973 12:00:00 AM,4/1/1976 12:00:00 AM,62,,,"Springburn",0.3,"",""
G21 1BT,Yes,55.881467,-4.234795,260302,667626,NS603676,1/1/1980 12:00:00 AM,,61,0,0,"Springburn",0.3,"",""
G21 1BU,Yes,55.883509,-4.228212,260721,667840,NS607678,1/1/1980 12:00:00 AM,,71,,,"Springburn",0.2,"",""
G21 1BW,No,55.880023,-4.23391,260352,667463,NS603674,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,63,,,"Springburn",0.3,"",""
G21 1BX,No,55.881052,-4.234641,260310,667579,NS603675,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,62,,,"Springburn",0.3,"",""
G21 1BY,No,55.881142,-4.234646,260310,667589,NS603675,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,61,,,"Springburn",0.3,"",""
G21 1BZ,No,55.882445,-4.237119,260160,667739,NS601677,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,59,,,"Springburn",0.4,"",""
G21 1DA,Yes,55.881612,-4.233506,260383,667639,NS603676,1/1/1980 12:00:00 AM,,62,14,9,"Springburn",0.2,"",""
G21 1DG,No,55.882312,-4.229596,260630,667709,NS606677,12/1/1990 12:00:00 AM,6/1/1996 12:00:00 AM,66,,,"Springburn",0.1,"",""
G21 1DJ,No,55.882402,-4.229602,260630,667719,NS606677,8/1/1973 12:00:00 AM,2/1/1980 12:00:00 AM,67,,,"Springburn",0.1,"",""
G21 1DL,Yes,55.881666,-4.232997,260415,667644,NS604676,1/1/1980 12:00:00 AM,,63,30,20,"Springburn",0.2,"",""
G21 1DN,Yes,55.88183,-4.232415,260452,667661,NS604676,1/1/1980 12:00:00 AM,,64,51,38,"Springburn",0.1,"",""
G21 1DP,Yes,55.881941,-4.233237,260401,667675,NS604676,4/1/1989 12:00:00 AM,,63,31,22,"Springburn",0.2,"",""
G21 1DQ,No,55.88191,-4.231972,260480,667669,NS604676,6/1/1975 12:00:00 AM,7/1/1992 12:00:00 AM,65,,,"Springburn",0.1,"",""
G21 1DR,Yes,55.881951,-4.231865,260487,667674,NS604676,1/1/1980 12:00:00 AM,,65,0,0,"Springburn",0.1,"",""
G21 1DS,Yes,55.882686,-4.231776,260495,667755,NS604677,1/1/1980 12:00:00 AM,,72,19,7,"Springburn",0.1,"",""
G21 1DT,Yes,55.882403,-4.230529,260572,667721,NS605677,1/1/1980 12:00:00 AM,,68,0,0,"Springburn",0.1,"",""
G21 1DU,Yes,55.882711,-4.229907,260612,667754,NS606677,1/1/1980 12:00:00 AM,,70,0,0,"Springburn",0.1,"",""
G21 1DW,No,55.882848,-4.229787,260620,667769,NS606677,8/1/1973 12:00:00 AM,9/1/1977 12:00:00 AM,71,,,"Springburn",0.1,"",""
G21 1DX,Yes,55.883222,-4.229505,260639,667810,NS606678,1/1/1980 12:00:00 AM,,73,0,0,"Springburn",0.2,"",""
G21 1DY,No,55.881623,-4.233394,260390,667640,NS603676,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,62,,,"Springburn",0.2,"",""
G21 1DZ,No,55.882445,-4.237119,260160,667739,NS601677,1/1/1980 12:00:00 AM,6/1/1997 12:00:00 AM,59,,,"Springburn",0.4,"",""
G21 1EE,No,55.878631,-4.242735,259795,667326,NS597673,1/1/1980 12:00:00 AM,7/1/2001 12:00:00 AM,61,,,"Springburn",0.8,"",""
G21 1EF,Yes,55.879143,-4.243228,259766,667384,NS597673,1/1/1980 12:00:00 AM,,63,39,21,"Springburn",0.9,"",""
G21 1EG,Yes,55.879576,-4.242662,259803,667431,NS598674,1/1/2004 12:00:00 AM,,62,34,14,"Springburn",0.8,"",""
G21 1EH,Yes,55.879754,-4.241297,259889,667448,NS598674,1/1/1980 12:00:00 AM,,62,17,9,"Springburn",0.7,"",""
G21 1EJ,Yes,55.879378,-4.242187,259832,667408,NS598674,1/1/1980 12:00:00 AM,,62,78,53,"Springburn",0.8,"",""
G21 1EL,Yes,55.879241,-4.242786,259794,667394,NS597673,1/1/1980 12:00:00 AM,,63,39,24,"Springburn",0.8,"",""
G21 1EN,No,55.878773,-4.242328,259821,667341,NS598673,1/1/1980 12:00:00 AM,3/1/2002 12:00:00 AM,61,,,"Springburn",0.8,"",""
G21 1EP,No,55.886155,-4.246607,259580,668171,NS595681,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,57,,,"Ashfield",0.3,"",""
G21 1EQ,Yes,55.883207,-4.241418,259894,667833,NS598678,9/1/1985 12:00:00 AM,,63,,,"Springburn",0.7,"",""
G21 1ER,Yes,55.878903,-4.241152,259895,667353,NS598673,1/1/1980 12:00:00 AM,,62,17,8,"Springburn",0.7,"",""
G21 1ES,No,55.880831,-4.242862,259795,667571,NS597675,9/1/1985 12:00:00 AM,7/1/2005 12:00:00 AM,61,,,"Springburn",0.8,"",""
G21 1ET,Yes,55.879745,-4.240785,259921,667446,NS599674,2/1/1986 12:00:00 AM,,62,12,6,"Springburn",0.7,"",""
G21 1EU,No,55.878767,-4.241704,259860,667339,NS598673,8/1/1973 12:00:00 AM,3/1/1977 12:00:00 AM,61,,,"Springburn",0.8,"",""
G21 1EW,Yes,55.87866,-4.242161,259831,667328,NS598673,1/1/1980 12:00:00 AM,,61,46,19,"Springburn",0.8,"",""
G21 1EX,Yes,55.879434,-4.239616,259993,667409,NS599674,1/1/1980 12:00:00 AM,,62,43,21,"Springburn",0.6,"",""
G21 1EY,No,55.878631,-4.242735,259795,667326,NS597673,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,61,,,"Springburn",0.8,"",""
G21 1HE,Yes,55.879434,-4.238641,260054,667407,NS600674,1/1/1980 12:00:00 AM,,64,40,33,"Springburn",0.6,"",""
G21 1HF,Yes,55.879276,-4.239399,260006,667391,NS600673,1/1/1980 12:00:00 AM,,63,66,34,"Springburn",0.6,"",""
G21 1HG,Yes,55.878706,-4.241572,259868,667332,NS598673,1/1/1980 12:00:00 AM,,61,40,32,"Springburn",0.8,"",""
G21 1HH,No,55.877307,-4.242899,259780,667179,NS597671,8/1/1973 12:00:00 AM,6/1/1978 12:00:00 AM,55,,,"Springburn",0.9,"",""
G21 1HL,Yes,55.876285,-4.245432,259618,667071,NS596670,2/1/1986 12:00:00 AM,,53,0,0,"Springburn",1.1,"",""
G21 1HN,No,55.8759,-4.245647,259603,667028,NS596670,1/1/1980 12:00:00 AM,8/1/2018 12:00:00 AM,52,,,"Springburn",1.2,"",""
G21 1HR,Yes,55.87538,-4.247056,259513,666973,NS595669,3/1/2011 12:00:00 AM,,54,,,"Springburn",1.3,"",""
G21 1HS,Yes,55.87544,-4.243255,259751,666972,NS597669,6/1/1997 12:00:00 AM,,51,0,0,"Springburn",1.1,"",""
G21 1HT,Yes,55.87644,-4.246288,259565,667090,NS595670,12/1/1995 12:00:00 AM,,55,0,0,"Springburn",1.2,"",""
G21 1HU,Yes,55.875912,-4.247632,259479,667034,NS594670,1/1/1980 12:00:00 AM,,54,0,0,"Springburn",1.3,"",""
G21 1HW,No,55.875485,-4.245255,259626,666981,NS596669,6/1/1997 12:00:00 AM,5/1/2003 12:00:00 AM,52,,,"Springburn",1.2,"",""
G21 1HX,Yes,55.876641,-4.243947,259712,667107,NS597671,6/1/1997 12:00:00 AM,,53,0,0,"Springburn",1.0,"",""
G21 1HY,Yes,55.876596,-4.247576,259485,667110,NS594671,1/1/1980 12:00:00 AM,,57,0,0,"Springburn",1.2,"",""
G21 1HZ,Yes,55.876279,-4.248483,259427,667076,NS594670,1/1/1980 12:00:00 AM,,57,0,0,"Springburn",1.3,"",""
G21 1JA,Yes,55.876325,-4.251411,259244,667087,NS592670,8/1/2013 12:00:00 AM,,59,0,0,"Ashfield",1.4,"",""
G21 1JE,Yes,55.876934,-4.248569,259424,667149,NS594671,2/1/1980 12:00:00 AM,,61,12,9,"Springburn",1.3,"",""
G21 1JF,No,55.878835,-4.250277,259324,667364,NS593673,2/1/1986 12:00:00 AM,7/1/2007 12:00:00 AM,77,,,"Ashfield",1.1,"",""
G21 1JG,No,55.877608,-4.246113,259580,667219,NS595672,8/1/1973 12:00:00 AM,12/1/1983 12:00:00 AM,65,,,"Springburn",1.1,"",""
G21 1JJ,No,55.877698,-4.246119,259580,667229,NS595672,8/1/1973 12:00:00 AM,6/1/1978 12:00:00 AM,66,,,"Springburn",1.1,"",""
G21 1JL,No,55.876325,-4.251411,259244,667087,NS592670,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,59,,,"Ashfield",1.4,"",""
G21 1JN,No,55.877069,-4.244612,259672,667156,NS596671,1/1/1980 12:00:00 AM,1/1/2004 12:00:00 AM,57,,,"Springburn",1.0,"",""
G21 1JW,No,55.877213,-4.244108,259704,667171,NS597671,2/1/1986 12:00:00 AM,1/1/2004 12:00:00 AM,56,,,"Springburn",1.0,"",""
G21 1JX,Yes,55.883988,-4.229852,260620,667896,NS606678,1/1/1980 12:00:00 AM,,69,17,14,"Springburn",0.2,"",""
G21 1JY,Yes,55.884065,-4.230065,260607,667905,NS606679,1/1/1980 12:00:00 AM,,68,15,10,"Springburn",0.2,"",""
G21 1JZ,No,55.88427,-4.230668,260570,667929,NS605679,8/1/1973 12:00:00 AM,2/1/1983 12:00:00 AM,69,,,"Springburn",0.3,"",""
G21 1LA,No,55.884525,-4.231482,260520,667959,NS605679,8/1/1973 12:00:00 AM,10/1/1992 12:00:00 AM,68,,,"Springburn",0.3,"",""
G21 1LD,No,55.88429,-4.22955,260640,667929,NS606679,8/1/1973 12:00:00 AM,10/1/1992 12:00:00 AM,69,,,"Springburn",0.3,"",""
G21 1LE,No,55.884554,-4.229885,260620,667959,NS606679,8/1/1973 12:00:00 AM,10/1/1992 12:00:00 AM,69,,,"Springburn",0.3,"",""
G21 1LF,No,55.884586,-4.233085,260420,667969,NS604679,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,66,,,"Springburn",0.3,"",""
G21 1LG,No,55.885145,-4.231998,260490,668029,NS604680,8/1/1973 12:00:00 AM,7/1/1981 12:00:00 AM,67,,,"Springburn",0.4,"",""
G21 1LH,No,55.885625,-4.235223,260290,668089,NS602680,8/1/1973 12:00:00 AM,5/1/1986 12:00:00 AM,57,,,"Springburn",0.5,"",""
G21 1LJ,No,55.884976,-4.236305,260220,668019,NS602680,8/1/1973 12:00:00 AM,12/1/1995 12:00:00 AM,56,,,"Springburn",0.5,"",""
G21 1LL,Yes,55.88501,-4.236947,260180,668024,NS601680,1/1/1980 12:00:00 AM,,56,52,23,"Springburn",0.5,"",""
G21 1LN,Yes,55.886259,-4.236971,260183,668163,NS601681,1/1/1980 12:00:00 AM,,57,55,25,"Springburn",0.6,"",""
G21 1LP,Yes,55.885919,-4.235083,260300,668122,NS602681,1/1/1980 12:00:00 AM,,58,14,12,"Springburn",0.5,"",""
G21 1LQ,No,55.885197,-4.234079,260360,668039,NS603680,8/1/1973 12:00:00 AM,6/1/1984 12:00:00 AM,60,,,"Springburn",0.4,"",""
G21 1LR,Yes,55.886056,-4.235728,260260,668138,NS602681,1/1/1980 12:00:00 AM,,57,58,43,"Springburn",0.6,"",""
G21 1LS,No,55.885695,-4.236347,260220,668099,NS602680,8/1/1973 12:00:00 AM,8/1/1978 12:00:00 AM,56,,,"Springburn",0.6,"",""
G21 1LT,No,55.885507,-4.231858,260500,668069,NS605680,8/1/1973 12:00:00 AM,3/1/1982 12:00:00 AM,67,,,"Springburn",0.4,"",""
G21 1LU,No,55.885518,-4.231219,260540,668069,NS605680,8/1/1973 12:00:00 AM,3/1/1982 12:00:00 AM,70,,,"Springburn",0.4,"",""
G21 1LW,No,55.888889,-4.233652,260400,668449,NS604684,10/1/1974 12:00:00 AM,12/1/1994 12:00:00 AM,70,,,"Springburn",0.8,"",""
G21 1LX,No,55.886399,-4.232229,260480,668169,NS604681,8/1/1973 12:00:00 AM,7/1/1981 12:00:00 AM,69,,,"Springburn",0.5,"",""
G21 1LY,No,55.888979,-4.233657,260400,668459,NS604684,8/1/1973 12:00:00 AM,12/1/1994 12:00:00 AM,71,,,"Springburn",0.8,"",""
G21 1LZ,Yes,55.887501,-4.23338,260412,668294,NS604682,1/1/1980 12:00:00 AM,,66,24,18,"Springburn",0.6,"",""
G21 1NA,Yes,55.884579,-4.233964,260365,667970,NS603679,10/1/1992 12:00:00 AM,,64,104,60,"Springburn",0.4,"",""
G21 1NB,Yes,55.884355,-4.23587,260245,667949,NS602679,10/1/1992 12:00:00 AM,,59,40,24,"Springburn",0.4,"",""
G21 1ND,Yes,55.884777,-4.235926,260243,667996,NS602679,10/1/1992 12:00:00 AM,,57,79,47,"Springburn",0.5,"",""
G21 1NE,Yes,55.883644,-4.233958,260362,667866,NS603678,10/1/1992 12:00:00 AM,,68,106,61,"Springburn",0.3,"",""
G21 1NF,Yes,55.884316,-4.233597,260387,667940,NS603679,10/1/1992 12:00:00 AM,,67,17,10,"Springburn",0.3,"",""
G21 1NG,No,55.871359,-4.234883,260260,666501,NS602665,1/1/1980 12:00:00 AM,12/1/2015 12:00:00 AM,63,101,43,"Barnhill",1.0,"",""
G21 1NH,No,55.871134,-4.234934,260256,666476,NS602664,1/1/1980 12:00:00 AM,12/1/2015 12:00:00 AM,63,127,54,"Barnhill",1.0,"",""
G21 1NJ,No,55.871134,-4.234934,260256,666476,NS602664,1/1/1980 12:00:00 AM,11/1/2015 12:00:00 AM,63,88,44,"Barnhill",1.0,"",""
G21 1NL,Yes,55.871744,-4.235976,260193,666546,NS601665,1/1/1980 12:00:00 AM,,64,2,1,"Barnhill",1.0,"",""
G21 1NN,No,55.871343,-4.23728,260110,666504,NS601665,1/1/1980 12:00:00 AM,1/1/2013 12:00:00 AM,61,68,25,"Barnhill",1.1,"",""
G21 1NP,No,55.871099,-4.237361,260104,666477,NS601664,1/1/1980 12:00:00 AM,1/1/2013 12:00:00 AM,60,97,35,"Barnhill",1.1,"",""
G21 1NQ,No,55.871359,-4.234883,260260,666501,NS602665,1/1/1980 12:00:00 AM,7/1/2016 12:00:00 AM,63,106,42,"Barnhill",1.0,"",""
G21 1NR,No,55.871099,-4.237361,260104,666477,NS601664,1/1/1980 12:00:00 AM,1/1/2013 12:00:00 AM,60,69,30,"Barnhill",1.1,"",""
G21 1NS,No,55.87225,-4.23682,260142,666604,NS601666,1/1/1980 12:00:00 AM,5/1/2013 12:00:00 AM,62,97,44,"Barnhill",1.0,"",""
G21 1NT,No,55.87225,-4.23682,260142,666604,NS601666,1/1/1980 12:00:00 AM,5/1/2013 12:00:00 AM,62,100,43,"Barnhill",1.0,"",""
G21 1NU,No,55.875981,-4.238714,260037,667023,NS600670,12/1/1996 12:00:00 AM,6/1/1998 12:00:00 AM,64,,,"Springburn",0.8,"",""
G21 1NW,No,55.871343,-4.23728,260110,666504,NS601665,1/1/1980 12:00:00 AM,1/1/2013 12:00:00 AM,61,69,22,"Barnhill",1.1,"",""
G21 1NX,No,55.875981,-4.238714,260037,667023,NS600670,2/1/1994 12:00:00 AM,12/1/1997 12:00:00 AM,64,,,"Springburn",0.8,"",""
G21 1NY,No,55.884552,-4.23393,260367,667967,NS603679,6/1/1996 12:00:00 AM,6/1/1997 12:00:00 AM,64,,,"Springburn",0.4,"",""
G21 1PB,No,55.872593,-4.236712,260150,666642,NS601666,1/1/1980 12:00:00 AM,5/1/2013 12:00:00 AM,62,102,51,"Barnhill",1.0,"",""
G21 1PD,No,55.872593,-4.236712,260150,666642,NS601666,1/1/1980 12:00:00 AM,5/1/2013 12:00:00 AM,62,88,43,"Barnhill",1.0,"",""
G21 1PE,No,55.87212,-4.239019,260004,666594,NS600665,1/1/1980 12:00:00 AM,2/1/2014 12:00:00 AM,58,115,58,"Barnhill",1.2,"",""
G21 1PF,No,55.87212,-4.239019,260004,666594,NS600665,1/1/1980 12:00:00 AM,2/1/2014 12:00:00 AM,58,93,52,"Barnhill",1.2,"",""
G21 1PG,No,55.871731,-4.23914,259995,666551,NS599665,1/1/1980 12:00:00 AM,2/1/2014 12:00:00 AM,57,123,57,"Barnhill",1.2,"",""
G21 1PH,No,55.886155,-4.246607,259580,668171,NS595681,12/1/1996 12:00:00 AM,9/1/2003 12:00:00 AM,57,,,"Ashfield",0.3,"",""
G21 1PP,No,55.875563,-4.241935,259834,666983,NS598669,1/1/1980 12:00:00 AM,6/1/2008 12:00:00 AM,53,,,"Springburn",1.0,"",""
G21 1PQ,No,55.871731,-4.23914,259995,666551,NS599665,1/1/1980 12:00:00 AM,2/1/2014 12:00:00 AM,57,83,53,"Barnhill",1.2,"",""
G21 1PR,No,55.875906,-4.241859,259840,667021,NS598670,1/1/1980 12:00:00 AM,7/1/2008 12:00:00 AM,54,,,"Springburn",1.0,"",""
G21 1PS,No,55.875906,-4.241859,259840,667021,NS598670,1/1/1980 12:00:00 AM,9/1/2008 12:00:00 AM,54,,,"Springburn",1.0,"",""
G21 1PW,No,55.875563,-4.241935,259834,666983,NS598669,1/1/1980 12:00:00 AM,7/1/2008 12:00:00 AM,53,,,"Springburn",1.0,"",""
G21 1QA,No,55.87571,-4.238298,260062,666992,NS600669,1/1/1980 12:00:00 AM,6/1/2008 12:00:00 AM,64,,,"Springburn",0.8,"",""
G21 1QB,No,55.87571,-4.238298,260062,666992,NS600669,1/1/1980 12:00:00 AM,5/1/2010 12:00:00 AM,64,,,"Springburn",0.8,"",""
G21 1QD,No,55.876043,-4.239245,260004,667031,NS600670,1/1/1980 12:00:00 AM,12/1/2009 12:00:00 AM,62,,,"Springburn",0.9,"",""
G21 1QE,No,55.876077,-4.239886,259964,667036,NS599670,1/1/1980 12:00:00 AM,12/1/2008 12:00:00 AM,60,,,"Springburn",0.9,"",""
G21 1QF,No,55.876077,-4.239886,259964,667036,NS599670,1/1/1980 12:00:00 AM,12/1/2008 12:00:00 AM,60,,,"Springburn",0.9,"",""
G21 1QG,No,55.87642,-4.239778,259972,667074,NS599670,1/1/1980 12:00:00 AM,4/1/2009 12:00:00 AM,60,,,"Springburn",0.8,"",""
G21 1QH,No,55.876619,-4.240717,259914,667098,NS599670,1/1/1980 12:00:00 AM,12/1/2009 12:00:00 AM,56,,,"Springburn",0.9,"",""
G21 1QJ,No,55.877077,-4.241223,259884,667150,NS598671,1/1/1980 12:00:00 AM,6/1/2008 12:00:00 AM,56,,,"Springburn",0.9,"",""
G21 1QL,No,55.877077,-4.241223,259884,667150,NS598671,1/1/1980 12:00:00 AM,9/1/2008 12:00:00 AM,56,,,"Springburn",0.9,"",""
