Postcode,In Use?,Latitude,Longitude,Easting,Northing,Grid Ref,Introduced,Terminated,Altitude,Population,Households,Nearest Station,Distance To Station (KM),Built Up Area,Built Up Area Sub-Division
G1 1AB,Yes,55.860737,-4.244422,259625,665339,NS596653,10/1/2017 12:00:00 AM,,20,,,"High Street",0.3,"",""
G1 1BA,No,55.860886,-4.241472,259810,665349,NS598653,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,34,,,"High Street",0.2,"",""
G1 1BL,Yes,55.858321,-4.243146,259696,665067,NS596650,9/1/1985 12:00:00 AM,,18,64,44,"High Street",0.2,"",""
G1 1BN,No,55.858354,-4.242797,259718,665070,NS597650,6/1/1996 12:00:00 AM,12/1/1996 12:00:00 AM,18,,,"High Street",0.2,"",""
G1 1BP,No,55.858343,-4.242924,259710,665069,NS597650,7/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,18,,,"High Street",0.2,"",""
G1 1BQ,Yes,55.859101,-4.249184,259321,665166,NS593651,3/1/2008 12:00:00 AM,,21,1,1,"Argyle Street",0.2,"",""
G1 1BX,No,55.86151,-4.246702,259485,665429,NS594654,6/1/1998 12:00:00 AM,8/1/2014 12:00:00 AM,32,,,"Glasgow Queen Street",0.3,"",""
G1 1BZ,No,55.860799,-4.24722,259450,665351,NS594653,12/1/1990 12:00:00 AM,7/1/2001 12:00:00 AM,26,,,"Glasgow Queen Street",0.3,"",""
G1 1DA,Yes,55.85976,-4.250948,259213,665243,NS592652,1/1/1980 12:00:00 AM,,26,0,0,"Glasgow Queen Street",0.3,"",""
G1 1DB,No,55.86028,-4.249076,259332,665297,NS593652,10/1/1994 12:00:00 AM,6/1/1996 12:00:00 AM,24,,,"Glasgow Queen Street",0.3,"",""
G1 1DD,No,55.860799,-4.24722,259450,665351,NS594653,6/1/1982 12:00:00 AM,5/1/2004 12:00:00 AM,26,,,"Glasgow Queen Street",0.3,"",""
G1 1DE,No,55.868634,-4.241903,259811,666212,NS598662,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G1 1DF,No,55.868634,-4.241903,259811,666212,NS598662,6/1/1996 12:00:00 AM,8/1/2001 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G1 1DG,Yes,55.860112,-4.249913,259279,665280,NS592652,10/1/2002 12:00:00 AM,,25,0,0,"Glasgow Queen Street",0.3,"",""
G1 1DH,No,55.868634,-4.241903,259811,666212,NS598662,6/1/1996 12:00:00 AM,1/1/2004 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G1 1DJ,Yes,55.859442,-4.246263,259505,665198,NS595651,3/1/1987 12:00:00 AM,,20,86,59,"Argyle Street",0.4,"",""
G1 1DL,No,55.859741,-4.250036,259270,665239,NS592652,12/1/1995 12:00:00 AM,12/1/1995 12:00:00 AM,25,,,"Argyle Street",0.3,"",""
G1 1DN,Yes,55.859941,-4.248417,259372,665258,NS593652,1/1/1980 12:00:00 AM,,21,17,12,"Glasgow Queen Street",0.3,"",""
G1 1DP,No,55.858966,-4.245708,259538,665144,NS595651,6/1/1996 12:00:00 AM,7/1/2000 12:00:00 AM,21,,,"High Street",0.4,"",""
G1 1DQ,Yes,55.859842,-4.250393,259248,665251,NS592652,1/1/1980 12:00:00 AM,,25,13,8,"Glasgow Queen Street",0.3,"",""
G1 1DR,Yes,55.86019,-4.25123,259197,665292,NS591652,1/1/2016 12:00:00 AM,,26,0,0,"Glasgow Queen Street",0.2,"",""
G1 1DS,No,55.858826,-4.250942,259210,665139,NS592651,2/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,23,,,"Argyle Street",0.2,"",""
G1 1DT,Yes,55.859184,-4.250725,259225,665179,NS592651,1/1/1980 12:00:00 AM,,23,64,43,"Argyle Street",0.2,"",""
G1 1DU,No,55.859403,-4.249345,259312,665200,NS593652,6/1/1998 12:00:00 AM,7/1/1998 12:00:00 AM,22,,,"Argyle Street",0.2,"",""
G1 1DW,Yes,55.859575,-4.247342,259438,665215,NS594652,6/1/2005 12:00:00 AM,,19,97,62,"Argyle Street",0.3,"",""
G1 1DX,Yes,55.859399,-4.245622,259545,665192,NS595651,5/1/1992 12:00:00 AM,,21,15,12,"High Street",0.3,"",""
G1 1DY,No,55.868634,-4.241903,259811,666212,NS598662,5/1/2008 12:00:00 AM,8/1/2009 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G1 1DZ,No,55.859549,-4.249705,259290,665217,NS592652,1/1/1998 12:00:00 AM,7/1/1998 12:00:00 AM,23,,,"Argyle Street",0.3,"",""
G1 1EA,Yes,55.858144,-4.251559,259169,665065,NS591650,1/1/1980 12:00:00 AM,,23,0,0,"Argyle Street",0.1,"",""
G1 1EB,Yes,55.859198,-4.251251,259192,665181,NS591651,1/1/1980 12:00:00 AM,,25,253,56,"Argyle Street",0.2,"",""
G1 1ED,No,55.858005,-4.251613,259165,665049,NS591650,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,24,,,"Argyle Street",0.1,"",""
G1 1EG,No,55.859944,-4.248769,259350,665259,NS593652,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,22,,,"Glasgow Queen Street",0.3,"",""
G1 1EH,No,55.868634,-4.241903,259811,666212,NS598662,12/1/1990 12:00:00 AM,1/1/2004 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G1 1EJ,Yes,55.859724,-4.246535,259489,665230,NS594652,1/1/1980 12:00:00 AM,,20,91,65,"Argyle Street",0.4,"",""
G1 1EN,No,55.858005,-4.251613,259165,665049,NS591650,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,24,,,"Argyle Street",0.1,"",""
G1 1EP,No,55.859,-4.251271,259190,665159,NS591651,8/1/1973 12:00:00 AM,4/1/1976 12:00:00 AM,23,,,"Argyle Street",0.2,"",""
G1 1EQ,No,55.859089,-4.251277,259190,665169,NS591651,6/1/1987 12:00:00 AM,7/1/1992 12:00:00 AM,23,,,"Argyle Street",0.2,"",""
G1 1ER,No,55.857439,-4.248145,259380,664979,NS593649,10/1/1994 12:00:00 AM,12/1/1995 12:00:00 AM,18,,,"Argyle Street",0.2,"",""
G1 1ES,No,55.859559,-4.245231,259570,665209,NS595652,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,22,,,"High Street",0.3,"",""
G1 1ET,No,55.859951,-4.245446,259558,665253,NS595652,1/1/1980 12:00:00 AM,2/1/2013 12:00:00 AM,22,,,"High Street",0.3,"",""
G1 1EU,No,55.858005,-4.251613,259165,665049,NS591650,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,24,,,"Argyle Street",0.1,"",""
G1 1EW,No,55.859794,-4.247162,259450,665239,NS594652,12/1/1985 12:00:00 AM,12/1/1994 12:00:00 AM,19,,,"Argyle Street",0.4,"",""
G1 1EX,Yes,55.859499,-4.24363,259670,665199,NS596651,1/1/1980 12:00:00 AM,,23,75,51,"High Street",0.2,"",""
G1 1EY,No,55.858016,-4.246101,259510,665039,NS595650,9/1/1987 12:00:00 AM,7/1/1992 12:00:00 AM,20,,,"Argyle Street",0.3,"",""
G1 1EZ,Yes,55.859356,-4.242583,259735,665181,NS597651,1/1/1980 12:00:00 AM,,21,39,24,"High Street",0.2,"",""
G1 1GA,Yes,55.86042,-4.250267,259258,665315,NS592653,6/1/2008 12:00:00 AM,,25,0,0,"Glasgow Queen Street",0.2,"",""
G1 1GW,Yes,55.860799,-4.24722,259450,665351,NS594653,8/1/2005 12:00:00 AM,,26,,,"Glasgow Queen Street",0.3,"",""
G1 1GX,Yes,55.860129,-4.246495,259493,665275,NS594652,6/1/1999 12:00:00 AM,,21,,,"Glasgow Queen Street",0.4,"",""
G1 1GY,Yes,55.860129,-4.246495,259493,665275,NS594652,6/1/1999 12:00:00 AM,,21,,,"Glasgow Queen Street",0.4,"",""
G1 1GZ,Yes,55.860129,-4.246495,259493,665275,NS594652,6/1/1999 12:00:00 AM,,21,,,"Glasgow Queen Street",0.4,"",""
G1 1HA,Yes,55.859037,-4.242325,259750,665145,NS597651,1/1/1980 12:00:00 AM,,20,24,15,"High Street",0.1,"",""
G1 1HB,No,55.858966,-4.245708,259538,665144,NS595651,1/1/2001 12:00:00 AM,2/1/2001 12:00:00 AM,21,,,"High Street",0.4,"",""
G1 1HD,Yes,55.858871,-4.248467,259365,665139,NS593651,8/1/1985 12:00:00 AM,,19,43,29,"Argyle Street",0.2,"",""
G1 1HE,Yes,55.859174,-4.24318,259697,665162,NS596651,4/1/1989 12:00:00 AM,,21,77,47,"High Street",0.2,"",""
G1 1HF,Yes,55.85873,-4.243394,259682,665113,NS596651,4/1/1989 12:00:00 AM,,19,53,33,"High Street",0.2,"",""
G1 1HG,No,55.859001,-4.242339,259749,665141,NS597651,10/1/1994 12:00:00 AM,12/1/1996 12:00:00 AM,20,,,"High Street",0.2,"",""
G1 1HH,No,55.859148,-4.24313,259700,665159,NS597651,2/1/1992 12:00:00 AM,2/1/1995 12:00:00 AM,21,,,"High Street",0.2,"",""
G1 1HJ,Yes,55.860264,-4.248979,259338,665295,NS593652,1/1/1980 12:00:00 AM,,24,42,31,"Glasgow Queen Street",0.3,"",""
G1 1HL,Yes,55.860373,-4.24841,259374,665306,NS593653,1/1/1980 12:00:00 AM,,24,27,21,"Glasgow Queen Street",0.3,"",""
G1 1HN,No,55.860324,-4.247672,259420,665299,NS594652,8/1/1973 12:00:00 AM,12/1/1994 12:00:00 AM,23,,,"Glasgow Queen Street",0.3,"",""
G1 1HP,Yes,55.860226,-4.248114,259392,665289,NS593652,1/1/1980 12:00:00 AM,,22,5,3,"Glasgow Queen Street",0.3,"",""
G1 1HQ,No,55.868634,-4.241903,259811,666212,NS598662,5/1/1993 12:00:00 AM,11/1/2002 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G1 1HR,No,55.860297,-4.249109,259330,665299,NS593652,8/1/1973 12:00:00 AM,7/1/1977 12:00:00 AM,25,,,"Glasgow Queen Street",0.3,"",""
G1 1HS,No,55.868634,-4.241903,259811,666212,NS598662,12/1/1995 12:00:00 AM,1/1/2004 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G1 1HT,No,55.860297,-4.249109,259330,665299,NS593652,1/1/1980 12:00:00 AM,12/1/1996 12:00:00 AM,25,,,"Glasgow Queen Street",0.3,"",""
G1 1HU,No,55.858966,-4.245708,259538,665144,NS595651,7/1/1992 12:00:00 AM,6/1/1999 12:00:00 AM,21,,,"High Street",0.4,"",""
G1 1HW,No,55.860297,-4.249109,259330,665299,NS593652,7/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,25,,,"Glasgow Queen Street",0.3,"",""
G1 1HX,No,55.859001,-4.242339,259749,665141,NS597651,2/1/1994 12:00:00 AM,6/1/1996 12:00:00 AM,20,,,"High Street",0.2,"",""
G1 1HY,Yes,55.860073,-4.246366,259501,665269,NS595652,6/1/1999 12:00:00 AM,,21,,,"High Street",0.4,"",""
G1 1HZ,No,55.859001,-4.242339,259749,665141,NS597651,5/1/1986 12:00:00 AM,6/1/1997 12:00:00 AM,20,,,"High Street",0.2,"",""
G1 1JA,No,55.860886,-4.247897,259408,665362,NS594653,2/1/1992 12:00:00 AM,11/1/2009 12:00:00 AM,27,,,"Glasgow Queen Street",0.3,"",""
G1 1JB,No,55.860324,-4.247672,259420,665299,NS594652,1/1/1980 12:00:00 AM,6/1/1996 12:00:00 AM,23,,,"Glasgow Queen Street",0.3,"",""
G1 1JD,No,55.868634,-4.241903,259811,666212,NS598662,6/1/2007 12:00:00 AM,7/1/2007 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G1 1JE,Yes,55.86874,-4.243491,259712,666227,NS597662,6/1/1998 12:00:00 AM,,49,,,"Glasgow Queen Street",0.9,"",""
G1 1JF,Yes,55.861702,-4.247512,259435,665452,NS594654,1/1/1980 12:00:00 AM,,31,0,0,"Glasgow Queen Street",0.3,"",""
G1 1JG,Yes,55.86019,-4.24955,259302,665288,NS593652,6/1/2002 12:00:00 AM,,25,101,61,"Glasgow Queen Street",0.3,"",""
G1 1JH,Yes,55.862247,-4.246681,259489,665511,NS594655,1/1/1980 12:00:00 AM,,37,,,"Glasgow Queen Street",0.3,"",""
G1 1JJ,No,55.861954,-4.247447,259440,665480,NS594654,1/1/1980 12:00:00 AM,1/1/2013 12:00:00 AM,32,,,"Glasgow Queen Street",0.3,"",""
G1 1JL,Yes,55.860815,-4.247333,259443,665353,NS594653,11/1/2012 12:00:00 AM,,26,,,"Glasgow Queen Street",0.3,"",""
G1 1JN,Yes,55.861945,-4.247656,259427,665480,NS594654,12/1/1997 12:00:00 AM,,32,0,0,"Glasgow Queen Street",0.2,"",""
G1 1JP,No,55.859944,-4.248769,259350,665259,NS593652,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,22,,,"Glasgow Queen Street",0.3,"",""
G1 1JQ,Yes,55.860029,-4.247544,259427,665266,NS594652,7/1/1985 12:00:00 AM,,20,0,0,"Glasgow Queen Street",0.3,"",""
G1 1JR,No,55.861694,-4.246473,259500,665449,NS595654,1/1/1980 12:00:00 AM,2/1/1995 12:00:00 AM,34,,,"Glasgow Queen Street",0.3,"",""
G1 1JT,Yes,55.860799,-4.24722,259450,665351,NS594653,6/1/2000 12:00:00 AM,,26,,,"Glasgow Queen Street",0.3,"",""
G1 1JW,No,55.860132,-4.248301,259380,665279,NS593652,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,22,,,"Glasgow Queen Street",0.3,"",""
G1 1JZ,No,55.857413,-4.244628,259600,664969,NS596649,7/1/1997 12:00:00 AM,1/1/1998 12:00:00 AM,20,,,"High Street",0.4,"",""
G1 1LA,No,55.857609,-4.246205,259502,664994,NS595649,1/1/1980 12:00:00 AM,2/1/2005 12:00:00 AM,19,,,"Argyle Street",0.3,"",""
G1 1LB,No,55.858016,-4.246101,259510,665039,NS595650,1/1/1980 12:00:00 AM,12/1/1996 12:00:00 AM,20,,,"Argyle Street",0.3,"",""
G1 1LD,Yes,55.857732,-4.245861,259524,665007,NS595650,8/1/1993 12:00:00 AM,,21,0,0,"Argyle Street",0.3,"",""
G1 1LE,Yes,55.858577,-4.245398,259556,665100,NS595651,12/1/2001 12:00:00 AM,,21,0,0,"High Street",0.3,"",""
G1 1LF,Yes,55.858682,-4.246253,259503,665114,NS595651,4/1/1989 12:00:00 AM,,21,120,21,"Argyle Street",0.3,"",""
G1 1LG,Yes,55.857956,-4.24541,259553,665031,NS595650,1/1/1980 12:00:00 AM,,21,45,26,"Argyle Street",0.3,"",""
G1 1LH,Yes,55.8575,-4.244523,259607,664979,NS596649,1/1/1980 12:00:00 AM,,20,0,0,"High Street",0.4,"",""
G1 1LJ,No,55.857609,-4.246205,259502,664994,NS595649,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,19,,,"Argyle Street",0.3,"",""
G1 1LN,No,55.858016,-4.246101,259510,665039,NS595650,6/1/1976 12:00:00 AM,7/1/1992 12:00:00 AM,20,,,"Argyle Street",0.3,"",""
G1 1LQ,Yes,55.857721,-4.244007,259640,665002,NS596650,1/1/1980 12:00:00 AM,,19,34,20,"High Street",0.3,"",""
G1 1LR,No,55.868634,-4.241903,259811,666212,NS598662,12/1/1986 12:00:00 AM,12/1/2010 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G1 1LS,No,55.857609,-4.246205,259502,664994,NS595649,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,19,,,"Argyle Street",0.3,"",""
G1 1LT,No,55.857413,-4.244628,259600,664969,NS596649,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,20,,,"High Street",0.4,"",""
G1 1LU,No,55.857413,-4.244628,259600,664969,NS596649,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,20,,,"High Street",0.4,"",""
G1 1LW,No,55.857609,-4.246205,259502,664994,NS595649,8/1/1977 12:00:00 AM,7/1/1992 12:00:00 AM,19,,,"Argyle Street",0.3,"",""
G1 1LX,Yes,55.857269,-4.243376,259678,664951,NS596649,1/1/1980 12:00:00 AM,,17,0,0,"High Street",0.3,"",""
G1 1LY,Yes,55.860886,-4.247897,259408,665362,NS594653,12/1/1986 12:00:00 AM,,27,,,"Glasgow Queen Street",0.3,"",""
G1 1LZ,No,55.857251,-4.24366,259660,664949,NS596649,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,18,,,"High Street",0.3,"",""
G1 1NA,No,55.85799,-4.242584,259730,665029,NS597650,8/1/1973 12:00:00 AM,7/1/1977 12:00:00 AM,17,,,"High Street",0.2,"",""
G1 1NB,Yes,55.858034,-4.242603,259729,665034,NS597650,1/1/1980 12:00:00 AM,,17,27,25,"High Street",0.2,"",""
G1 1ND,No,55.857845,-4.243151,259694,665014,NS596650,1/1/1980 12:00:00 AM,6/1/2000 12:00:00 AM,17,,,"High Street",0.3,"",""
G1 1NE,No,55.858826,-4.250942,259210,665139,NS592651,12/1/1986 12:00:00 AM,7/1/1992 12:00:00 AM,23,,,"Argyle Street",0.2,"",""
G1 1NF,No,55.858966,-4.245708,259538,665144,NS595651,7/1/1992 12:00:00 AM,6/1/1999 12:00:00 AM,21,,,"High Street",0.4,"",""
G1 1NG,No,55.860089,-4.245741,259540,665269,NS595652,10/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,22,,,"High Street",0.4,"",""
G1 1NH,No,55.858389,-4.250277,259250,665089,NS592650,1/1/1985 12:00:00 AM,7/1/1992 12:00:00 AM,22,,,"Argyle Street",0.1,"",""
G1 1NJ,No,55.858061,-4.242636,259727,665037,NS597650,9/1/1987 12:00:00 AM,12/1/1996 12:00:00 AM,17,,,"High Street",0.2,"",""
G1 1NL,Yes,55.857026,-4.242946,259704,664923,NS597649,6/1/1983 12:00:00 AM,,16,101,57,"High Street",0.3,"",""
G1 1NN,No,55.858341,-4.244026,259641,665071,NS596650,12/1/1995 12:00:00 AM,12/1/1996 12:00:00 AM,19,,,"High Street",0.3,"",""
G1 1NP,Yes,55.85883,-4.24578,259533,665129,NS595651,9/1/1986 12:00:00 AM,,21,80,55,"Argyle Street",0.4,"",""
G1 1NQ,Yes,55.858733,-4.244704,259600,665116,NS596651,2/1/2006 12:00:00 AM,,21,0,0,"High Street",0.3,"",""
G1 1NR,No,55.85883,-4.24578,259533,665129,NS595651,7/1/2006 12:00:00 AM,9/1/2006 12:00:00 AM,21,,,"Argyle Street",0.4,"",""
G1 1NS,No,55.859089,-4.251277,259190,665169,NS591651,12/1/1990 12:00:00 AM,7/1/1992 12:00:00 AM,23,,,"Argyle Street",0.2,"",""
G1 1NT,No,55.858061,-4.242636,259727,665037,NS597650,12/1/1995 12:00:00 AM,6/1/1996 12:00:00 AM,17,,,"High Street",0.2,"",""
G1 1NU,Yes,55.858242,-4.245027,259578,665062,NS595650,2/1/2005 12:00:00 AM,,21,0,0,"High Street",0.3,"",""
G1 1NW,Yes,55.857856,-4.243008,259703,665015,NS597650,9/1/1985 12:00:00 AM,,17,35,20,"High Street",0.3,"",""
G1 1NX,Yes,55.858017,-4.244024,259640,665035,NS596650,1/1/1980 12:00:00 AM,,19,0,0,"High Street",0.3,"",""
G1 1NY,Yes,55.858369,-4.24398,259644,665074,NS596650,1/1/1980 12:00:00 AM,,19,42,29,"High Street",0.3,"",""
G1 1NZ,No,55.858027,-4.243992,259642,665036,NS596650,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,19,,,"High Street",0.3,"",""
G1 1PA,Yes,55.857948,-4.243397,259679,665026,NS596650,8/1/1983 12:00:00 AM,,18,56,36,"High Street",0.3,"",""
G1 1PB,No,55.858149,-4.243712,259660,665049,NS596650,12/1/1990 12:00:00 AM,7/1/1992 12:00:00 AM,19,,,"High Street",0.3,"",""
G1 1PD,No,55.857845,-4.243151,259694,665014,NS596650,7/1/1992 12:00:00 AM,6/1/1997 12:00:00 AM,17,,,"High Street",0.3,"",""
G1 1PE,Yes,55.858597,-4.242795,259719,665097,NS597650,3/1/1984 12:00:00 AM,,18,33,25,"High Street",0.2,"",""
G1 1PF,No,55.858565,-4.24356,259671,665095,NS596650,1/1/1980 12:00:00 AM,6/1/2000 12:00:00 AM,19,,,"High Street",0.2,"",""
G1 1PG,Yes,55.858261,-4.242472,259738,665059,NS597650,1/1/1980 12:00:00 AM,,17,24,11,"High Street",0.2,"",""
G1 1PH,Yes,55.858515,-4.242073,259764,665087,NS597650,1/1/1980 12:00:00 AM,,18,26,15,"High Street",0.2,"",""
G1 1PJ,No,55.859105,-4.241578,259797,665151,NS597651,12/1/1995 12:00:00 AM,6/1/1997 12:00:00 AM,20,,,"High Street",0.1,"",""
G1 1PL,No,55.859682,-4.240972,259837,665214,NS598652,1/1/1980 12:00:00 AM,6/1/2000 12:00:00 AM,22,,,"High Street",0.1,"",""
G1 1PN,No,55.859725,-4.241086,259830,665219,NS598652,1/1/1980 12:00:00 AM,5/1/1994 12:00:00 AM,22,,,"High Street",0.1,"",""
G1 1PP,Yes,55.860188,-4.240314,259880,665269,NS598652,1/1/1980 12:00:00 AM,,26,0,0,"High Street",0.1,"",""
G1 1PQ,Yes,55.859183,-4.240929,259838,665159,NS598651,11/1/2007 12:00:00 AM,,20,0,0,"High Street",0.1,"",""
G1 1PR,No,55.860886,-4.245915,259532,665358,NS595653,12/1/1990 12:00:00 AM,1/1/2013 12:00:00 AM,27,,,"Glasgow Queen Street",0.4,"",""
G1 1PS,No,55.868634,-4.241903,259811,666212,NS598662,12/1/1990 12:00:00 AM,7/1/2013 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G1 1PT,No,55.860185,-4.240473,259870,665269,NS598652,7/1/1992 12:00:00 AM,12/1/1994 12:00:00 AM,25,,,"High Street",0.1,"",""
G1 1PU,Yes,55.858155,-4.24189,259774,665046,NS597650,3/1/1991 12:00:00 AM,,17,244,0,"High Street",0.2,"",""
G1 1PW,No,55.86004,-4.240561,259864,665253,NS598652,1/1/1980 12:00:00 AM,10/1/2007 12:00:00 AM,24,,,"High Street",0.1,"",""
G1 1PX,No,55.859913,-4.240617,259860,665239,NS598652,3/1/1991 12:00:00 AM,7/1/1991 12:00:00 AM,23,,,"High Street",0.0,"",""
G1 1PY,No,55.860275,-4.240494,259869,665279,NS598652,1/1/1980 12:00:00 AM,7/1/2013 12:00:00 AM,27,0,0,"High Street",0.1,"",""
G1 1PZ,Yes,55.859089,-4.240938,259837,665148,NS598651,11/1/2006 12:00:00 AM,,19,71,59,"High Street",0.1,"",""
G1 1QA,Yes,55.859437,-4.242587,259735,665190,NS597651,7/1/2008 12:00:00 AM,,22,0,0,"High Street",0.2,"",""
G1 1QB,Yes,55.860049,-4.240529,259866,665254,NS598652,1/1/1980 12:00:00 AM,,24,3,2,"High Street",0.1,"",""
G1 1QD,Yes,55.859089,-4.240938,259837,665148,NS598651,11/1/2006 12:00:00 AM,,19,37,33,"High Street",0.1,"",""
G1 1QE,Yes,55.860777,-4.241546,259805,665337,NS598653,1/1/1980 12:00:00 AM,,32,0,0,"High Street",0.2,"",""
G1 1QG,Yes,55.859023,-4.240614,259857,665140,NS598651,11/1/2006 12:00:00 AM,,19,95,55,"High Street",0.1,"",""
G1 1QH,Yes,55.859569,-4.242212,259759,665204,NS597652,1/1/1980 12:00:00 AM,,22,31,19,"High Street",0.1,"",""
G1 1QJ,No,55.859783,-4.241808,259785,665227,NS597652,1/1/2002 12:00:00 AM,3/1/2002 12:00:00 AM,22,,,"High Street",0.1,"",""
G1 1QL,Yes,55.858757,-4.240455,259866,665110,NS598651,10/1/2005 12:00:00 AM,,17,513,0,"High Street",0.1,"",""
G1 1QN,Yes,55.85925,-4.24149,259803,665167,NS598651,7/1/2006 12:00:00 AM,,21,114,61,"High Street",0.1,"",""
G1 1QP,No,55.859819,-4.244319,259628,665236,NS596652,2/1/1994 12:00:00 AM,7/1/2000 12:00:00 AM,24,,,"High Street",0.3,"",""
G1 1QQ,No,55.859819,-4.244319,259628,665236,NS596652,6/1/1998 12:00:00 AM,7/1/2000 12:00:00 AM,24,,,"High Street",0.3,"",""
G1 1QR,No,55.859819,-4.244319,259628,665236,NS596652,6/1/1999 12:00:00 AM,8/1/2004 12:00:00 AM,24,,,"High Street",0.3,"",""
G1 1QS,Yes,55.85977,-4.244029,259646,665230,NS596652,4/1/2006 12:00:00 AM,,23,102,72,"High Street",0.2,"",""
G1 1QT,Yes,55.85977,-4.244029,259646,665230,NS596652,4/1/2006 12:00:00 AM,,23,99,73,"High Street",0.2,"",""
G1 1QU,Yes,55.860921,-4.245949,259530,665362,NS595653,9/1/1987 12:00:00 AM,,28,0,0,"Glasgow Queen Street",0.4,"",""
G1 1QW,Yes,55.858712,-4.239925,259899,665104,NS598651,10/1/2006 12:00:00 AM,,17,129,70,"High Street",0.1,"",""
G1 1QX,Yes,55.86158,-4.24845,259376,665441,NS593654,5/1/2011 12:00:00 AM,,31,,,"Glasgow Queen Street",0.2,"",""
G1 1QY,No,55.868634,-4.241903,259811,666212,NS598662,6/1/1996 12:00:00 AM,1/1/2004 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G1 1QZ,Yes,55.861077,-4.247253,259449,665382,NS594653,1/1/2005 12:00:00 AM,,28,,,"Glasgow Queen Street",0.3,"",""
G1 1RB,No,55.859936,-4.244294,259630,665249,NS596652,7/1/1981 12:00:00 AM,7/1/1992 12:00:00 AM,24,,,"High Street",0.3,"",""
G1 1RD,Yes,55.860731,-4.244084,259646,665337,NS596653,9/1/1986 12:00:00 AM,,29,55,38,"High Street",0.3,"",""
G1 1RE,Yes,55.860197,-4.245446,259559,665281,NS595652,1/1/1980 12:00:00 AM,,24,36,23,"High Street",0.3,"",""
G1 1RF,Yes,55.86098,-4.244227,259638,665365,NS596653,1/1/1980 12:00:00 AM,,31,0,0,"High Street",0.3,"",""
G1 1RG,No,55.861368,-4.244601,259616,665409,NS596654,1/1/1980 12:00:00 AM,1/1/2013 12:00:00 AM,35,,,"High Street",0.3,"",""
G1 1RH,No,55.860707,-4.244419,259625,665335,NS596653,2/1/1992 12:00:00 AM,6/1/1997 12:00:00 AM,28,,,"High Street",0.3,"",""
G1 1RJ,No,55.861694,-4.246473,259500,665449,NS595654,6/1/1986 12:00:00 AM,6/1/1996 12:00:00 AM,34,,,"Glasgow Queen Street",0.3,"",""
G1 1RL,No,55.868634,-4.241903,259811,666212,NS598662,4/1/2007 12:00:00 AM,5/1/2008 12:00:00 AM,48,,,"Glasgow Queen Street",0.9,"",""
G1 1RN,No,55.860397,-4.246095,259519,665304,NS595653,1/1/1998 12:00:00 AM,7/1/1998 12:00:00 AM,23,,,"High Street",0.4,"",""
G1 1RP,No,55.860535,-4.245927,259530,665319,NS595653,8/1/1973 12:00:00 AM,12/1/1980 12:00:00 AM,24,,,"High Street",0.4,"",""
G1 1RQ,No,55.861199,-4.244047,259650,665389,NS596653,1/1/1980 12:00:00 AM,6/1/1996 12:00:00 AM,34,,,"High Street",0.3,"",""
G1 1RS,Yes,55.861368,-4.244601,259616,665409,NS596654,1/1/1980 12:00:00 AM,,35,0,0,"High Street",0.3,"",""
G1 1RU,Yes,55.86046,-4.243863,259659,665307,NS596653,1/1/1980 12:00:00 AM,,27,96,60,"High Street",0.3,"",""
G1 1RW,No,55.860089,-4.245741,259540,665269,NS595652,8/1/1973 12:00:00 AM,7/1/1992 12:00:00 AM,22,,,"High Street",0.4,"",""
G1 1RX,Yes,55.860995,-4.246563,259492,665372,NS594653,12/1/2001 12:00:00 AM,,27,0,0,"Glasgow Queen Street",0.3,"",""
